mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9,delta_10,delta_11,delta_12,delta_13,delta_14,delta_15,delta_16,delta_17,delta_18,delta_19,delta_20,delta_21,delta_22,delta_23,delta_24,delta_25,delta_26,delta_27,delta_28,delta_29,delta_30,delta_31,delta_32,delta_33,delta_34,delta_35,delta_36,delta_37,delta_38,delta_39,delta_40,spec_centroid,spec_bw,rolloff,zcr,label
-520.4888305664062,43.905548095703125,-10.7282075881958,-3.636317491531372,-11.460334777832031,-15.04747486114502,-11.384688377380371,-21.175382614135742,-9.922588348388672,-6.629283905029297,-10.311415672302246,-10.642048835754395,-8.107074737548828,0.3445524275302887,-7.888852119445801,2.2363929748535156,-2.0349373817443848,-1.0274395942687988,0.5037874579429626,1.444202184677124,-0.316175252199173,1.3901989459991455,-2.805731773376465,0.10196345299482346,0.5578763484954834,1.03130042552948,-0.10780969262123108,2.010124444961548,1.2122652530670166,1.732999324798584,-0.8758597373962402,1.6911165714263916,0.4985520541667938,3.5561904907226562,0.15049631893634796,0.7933652400970459,-1.2447725534439087,-0.5482169389724731,0.6572112441062927,2.1258203983306885,0.14802692830562592,0.12533052265644073,0.030878830701112747,0.03339296579360962,0.026516607031226158,-0.027409978210926056,-0.08711303025484085,-0.08176888525485992,-0.01959407515823841,0.0008517338428646326,-0.016984103247523308,-0.01986571028828621,0.00026274460833519697,0.012152268551290035,-0.014284889213740826,-0.023149196058511734,-0.0017586927860975266,0.0005993059603497386,0.010516636073589325,0.024969277903437614,0.016746127977967262,0.008229710161685944,-0.0025714964140206575,-0.008391600102186203,-0.008580222725868225,-0.02496151626110077,-0.028560828417539597,-0.013819100335240364,-0.009264153428375721,-0.007477958220988512,-0.0016228235326707363,0.008174804970622063,0.014069060795009136,0.0060271089896559715,-0.0006524929776787758,-0.0030033790972083807,-0.007495545782148838,-0.011204468086361885,-0.018462155014276505,-0.019093239679932594,3274.9177987326684,2503.1783756659897,5874.920372596154,0.32021859975961536,surprised
-529.4850463867188,40.530357360839844,-16.21990203857422,-4.141688823699951,-14.341227531433105,-13.85488510131836,-9.66521167755127,-23.198087692260742,-10.630650520324707,-4.97777795791626,-10.598071098327637,-12.017253875732422,-8.937307357788086,1.8197325468063354,-7.697515487670898,3.202939033508301,-2.7535128593444824,-2.710094928741455,-0.1863342523574829,-0.2324932962656021,-0.047613710165023804,2.4328415393829346,-1.126710295677185,4.698480129241943,1.0048022270202637,3.4022531509399414,0.3368558883666992,1.8037841320037842,1.147775411605835,-0.05265224725008011,-0.39713239669799805,1.6963680982589722,-1.4500088691711426,-0.6637154221534729,-1.551956295967102,1.0007332563400269,-1.5984985828399658,-0.17093247175216675,-0.791172206401825,1.3228851556777954,0.5417302250862122,0.13576935231685638,-0.011516404338181019,0.03406611084938049,-0.07952365279197693,-0.07548549771308899,-0.11125510931015015,-0.10912549495697021,-0.04645613953471184,-0.016317041590809822,-0.02115485444664955,-0.0736277773976326,-0.024691669270396233,0.03077012114226818,-0.019699731841683388,0.006538877263665199,0.02176334336400032,0.0006378734251484275,0.01908530481159687,0.029113873839378357,-0.004749542102217674,0.020329510793089867,-0.010113915428519249,0.009470467455685139,0.0033901508431881666,0.003216747660189867,-0.022034762427210808,0.00010841932089533657,-0.008913963101804256,-0.028012720867991447,-0.009147091768682003,-0.0002959681733045727,-0.0067498995922505856,-0.006905306596308947,-0.024437399581074715,0.001737767830491066,-0.023388003930449486,-0.008152819238603115,-0.008095923811197281,0.0004282015434000641,3239.5457255066617,2598.488165803911,6071.769846518208,0.3185593011811024,surprised
-448.6514587402344,32.303810119628906,-24.55306053161621,-3.6700048446655273,-16.212787628173828,-14.173930168151855,-6.203001976013184,-22.756898880004883,-9.252105712890625,-2.628472328186035,-7.949799060821533,-4.903552055358887,-0.9160346388816833,5.953406810760498,-5.912275791168213,0.3517827093601227,0.5725682377815247,3.2497215270996094,4.189235210418701,2.4309842586517334,-2.1068012714385986,6.5288848876953125,4.081333160400391,4.53917932510376,0.7784633040428162,2.97385835647583,0.710872232913971,0.7403551340103149,-1.37623929977417,-0.503468930721283,-2.417970895767212,0.5955880880355835,-0.1764393150806427,2.4255008697509766,0.539142906665802,0.06213654577732086,-1.1073884963989258,1.6343194246292114,0.073011115193367,0.190012127161026,0.02432626485824585,0.028001872822642326,0.013187877833843231,-0.0010654008947312832,-0.009525416418910027,-0.014041094109416008,-0.01784180849790573,-0.018673120066523552,-0.011637819930911064,0.0011912272311747074,0.009445960633456707,0.006077634170651436,-0.0034547513350844383,-0.008169016800820827,-0.005434843245893717,-0.00238014361821115,-0.0037950368132442236,-0.004671507515013218,0.002116217976436019,0.014265838079154491,0.020840929821133614,0.014806211926043034,0.0015643633669242263,-0.007291031070053577,-0.007577888667583466,-0.006448972970247269,-0.011275079101324081,-0.018253939226269722,-0.017161505296826363,-0.0063854362815618515,0.003748070215806365,0.0053627509623765945,0.004214429762214422,0.010368438437581062,0.022025274112820625,0.027149325236678123,0.02053801529109478,0.010458836331963539,0.00543322553858161,0.0020876554772257805,2865.0035535872394,2390.8027825513477,5430.839468149038,0.22614933894230768,surprised
-468.1581726074219,26.683507919311523,-19.705768585205078,-5.1897292137146,-14.749957084655762,-13.219643592834473,-11.5195951461792,-22.650094985961914,-7.361021995544434,-1.8431529998779297,-4.699173927307129,-2.6214210987091064,-0.9826082587242126,3.1301944255828857,-7.972704887390137,-0.5241654515266418,-1.2673548460006714,0.04237436130642891,1.8413975238800049,3.4751853942871094,0.22873899340629578,5.054060935974121,1.596571683883667,5.814581394195557,0.9524428844451904,1.0125112533569336,-3.128602981567383,0.1459525227546692,-2.163464307785034,0.1135011836886406,1.6390069723129272,1.1816216707229614,-0.6785037517547607,0.8362334966659546,0.16587045788764954,0.35715776681900024,-0.12825363874435425,-1.136096715927124,-2.122373580932617,2.410662889480591,-0.1471491903066635,-0.10773667693138123,-0.010470375418663025,-0.0024464239832013845,0.042018406093120575,0.0661611258983612,0.08143747597932816,0.08267910033464432,0.0029965988360345364,-0.026762213557958603,0.01946883648633957,0.01846477761864662,-0.006692724768072367,-0.013647138141095638,0.0003697615466080606,0.023694325238466263,0.006444461643695831,-0.00924120657145977,-0.0005499105900526047,-0.02848217636346817,-0.05014990270137787,-0.040484458208084106,-0.03563741594552994,-0.013701879419386387,0.004730239510536194,0.015505027957260609,0.05338684096932411,0.06231796741485596,0.0222017765045166,-7.902292418293655e-05,0.00801943615078926,0.0033506026957184076,-0.027010418474674225,-0.04653402417898178,-0.025261061266064644,0.01519640814512968,0.021449074149131775,-0.00974151212722063,-0.01590995118021965,0.011904547922313213,3259.108695601193,2638.8238230244447,6079.485802283654,0.32613807091346153,surprised
-466.36444091796875,31.485118865966797,-16.640453338623047,-3.678635358810425,-12.267356872558594,-12.688114166259766,-11.496910095214844,-17.596834182739258,-5.807806015014648,-5.105384826660156,-7.272063732147217,-4.159562110900879,-2.1896324157714844,3.676234006881714,-4.632765293121338,2.9440369606018066,0.4471421539783478,1.1557141542434692,4.94071102142334,3.8347067832946777,1.5603712797164917,3.6390819549560547,-0.2629988193511963,3.7423548698425293,0.08634703606367111,0.9795462489128113,-0.9715881943702698,0.35103100538253784,0.44906288385391235,-2.003467082977295,-0.5716357827186584,1.488825798034668,0.2581467032432556,2.050219774246216,-0.39698871970176697,0.9962692856788635,-0.2205357849597931,1.1626688241958618,-2.0531005859375,1.1830976009368896,0.0006638169288635254,0.00026109814643859863,-0.0007938891649246216,-0.0007024407386779785,0.00040324777364730835,0.0009265616536140442,0.00011193379759788513,-0.0008642058819532394,-0.0005923956632614136,0.000534646213054657,0.0008895024657249451,-3.996118903160095e-05,-0.0009114779531955719,-0.00046680867671966553,0.0006516613066196442,0.0008289460092782974,-0.0001905485987663269,-0.0009345561265945435,-0.0003291182219982147,0.0007511526346206665,0.0007465630769729614,-0.00033568404614925385,-0.0009328331798315048,-0.00018315017223358154,0.000830475240945816,0.0006447955965995789,-0.0004714508540928364,-0.0009065363556146622,-3.2939016819000244e-05,0.0008876193314790726,0.0005264701321721077,-0.0005942434072494507,-0.000856492668390274,0.00011749565601348877,0.0009212084114551544,0.0003948993980884552,-0.0007008500397205353,-0.0007843673229217529,0.0002640504390001297,0.0009305328130722046,3200.346179292167,2606.0062976393556,6102.644348144531,0.3235588073730469,surprised
-449.5791320800781,28.98859405517578,-17.052875518798828,-7.188918113708496,-15.726120948791504,-13.232696533203125,-13.232419967651367,-23.72381019592285,-7.8841447830200195,-9.132136344909668,-10.823232650756836,-8.406298637390137,-4.741893768310547,1.7594122886657715,-7.919923782348633,0.8238634467124939,-2.6419765949249268,-1.988175630569458,1.8333104848861694,2.2245211601257324,0.9663554430007935,4.770174503326416,0.5016206502914429,4.9154438972473145,2.35229754447937,3.354198694229126,-0.42719128727912903,3.6195597648620605,1.4429044723510742,0.15661878883838654,-0.4404653012752533,2.554636240005493,-0.37002530694007874,-0.6372327208518982,-1.989601731300354,1.1987724304199219,-1.277136206626892,1.776108741760254,-0.4918702244758606,0.22637522220611572,0.0,5.868765029504175e-08,0.0,5.868765029504175e-08,2.9343825147520874e-08,-2.9343825147520874e-08,0.0,0.0,-7.335956286880219e-09,-3.6679781434401093e-09,-2.9343825147520874e-08,0.0,1.4671912573760437e-08,2.2007869304729866e-08,1.4671912573760437e-08,-1.4671912573760437e-08,3.6679781434401093e-09,1.833989138333436e-08,7.335956286880219e-09,0.0,9.16994569166718e-09,-7.335956286880219e-09,0.0,-1.4671912573760437e-08,7.335956286880219e-09,0.0,-5.5019673261824664e-09,0.0,7.335956286880219e-09,3.6679781434401093e-09,0.0,5.5019673261824664e-09,-7.335956286880219e-09,-3.6679781434401093e-09,-1.8339890717200547e-09,-3.6679781434401093e-09,-3.6679781434401093e-09,-8.252951211318305e-09,-7.335956286880219e-09,0.0,2998.393645148935,2466.1020670521393,5623.975736177885,0.2558894230769231,surprised
-683.2085571289062,80.11589050292969,7.950687408447266,16.284683227539062,12.18148136138916,-1.2977473735809326,-0.38459673523902893,-4.61374044418335,-1.6473023891448975,0.6485838890075684,1.3426525592803955,0.486575722694397,-1.497222900390625,0.010450465604662895,-0.9984098076820374,3.409230947494507,-3.7638115882873535,2.3314452171325684,-0.171214297413826,0.13380256295204163,-1.7302316427230835,1.2095216512680054,-3.2234463691711426,-0.06450795382261276,-1.1494860649108887,-1.7299141883850098,-0.8540955185890198,0.4763539433479309,0.2911786735057831,-0.5548261404037476,-0.7510867714881897,0.5680968165397644,-0.220897376537323,0.658935010433197,-0.30602380633354187,2.5563294887542725,-1.1325935125350952,-1.766090750694275,-2.7507095336914062,0.17161959409713745,0.03711911663413048,0.0494290292263031,0.045209430158138275,0.046109359711408615,0.04845678061246872,0.04483117163181305,0.037470120936632156,0.035317063331604004,0.039104901254177094,0.03940592706203461,0.03214466571807861,0.02594086527824402,0.027929475530982018,0.03125598654150963,0.025379827246069908,0.013585779815912247,0.008862069807946682,0.013600063510239124,0.01592094637453556,0.008540666662156582,0.0002031582989729941,0.0012825672747567296,0.006733916234225035,0.004366882145404816,-0.005318109877407551,-0.009657159447669983,-0.0038813443388789892,0.0014045091811567545,-0.002582572167739272,-0.009122407995164394,-0.007183159235864878,0.0010665343143045902,0.004135726019740105,-0.0003627923724707216,-0.002888483228161931,0.0020144463051110506,0.007443494163453579,0.006019988562911749,0.0018511038506403565,0.0030691861175000668,2581.8678404276925,2565.5347954614303,5217.992037259615,0.21719501201923078,neutral
-695.7396850585938,83.3881607055664,4.28860330581665,22.02488136291504,12.069266319274902,1.3096907138824463,2.0459206104278564,-5.048089504241943,0.5280882716178894,2.9445669651031494,3.2099990844726562,2.6180789470672607,-0.5121813416481018,0.09704683721065521,2.457310438156128,2.689734935760498,-2.7791006565093994,2.0374720096588135,0.4046481251716614,2.4921159744262695,-3.386709690093994,1.2822726964950562,-2.844752073287964,-0.3989955484867096,-1.6512999534606934,-0.584038257598877,-2.3266005516052246,1.3225501775741577,-0.1122962087392807,-0.81014084815979,-0.44025659561157227,1.494890809059143,-0.6434423327445984,1.2621610164642334,-0.8827717900276184,3.4018023014068604,-0.18403780460357666,-1.1031243801116943,-4.220311641693115,0.07047829031944275,0.01851665787398815,0.013620229437947273,-0.011878659017384052,-0.014452391304075718,0.03556368872523308,0.06029355153441429,0.030654694885015488,0.005198753904551268,0.004097426775842905,0.040260519832372665,0.04204786568880081,0.007169484160840511,-0.0011453427141532302,0.026012757793068886,0.049727510660886765,0.029704518616199493,-0.0030552498064935207,0.0009111918043345213,0.014002829790115356,0.010623286478221416,0.00642565218731761,0.008755055256187916,0.011918126605451107,0.0028755702078342438,0.002738499315455556,-0.002851522993296385,-0.010000075213611126,0.0005266593070700765,-0.004915133118629456,-0.02172180265188217,-0.009744981303811073,-0.0064298114739358425,-0.01377053651958704,-0.026779605075716972,-0.04117124155163765,-0.03580941632390022,-0.019723327830433846,-0.030060643330216408,-0.038825999945402145,-0.018757475540041924,2552.802547672549,2503.15458443572,5126.144643930288,0.2109375,neutral
-657.8037109375,75.42491912841797,2.3154940605163574,19.272504806518555,8.474769592285156,-2.3100497722625732,1.2052704095840454,-7.962976455688477,-8.674273490905762,2.0465452671051025,0.8297886848449707,0.7815307378768921,-1.546685814857483,-1.0600183010101318,-0.14310933649539948,1.4662220478057861,-4.656080722808838,-0.7700071930885315,1.4114495515823364,0.7212942838668823,-5.15592098236084,0.9091227054595947,-4.583396911621094,-1.804136872291565,-2.243913173675537,1.2676581144332886,-1.3917316198349,-0.16317050158977509,-1.1428771018981934,1.6681722402572632,-0.5978295207023621,-0.2679698169231415,-1.700089454650879,0.5255962014198303,-0.3989909589290619,2.5715763568878174,-2.0326852798461914,-1.8429802656173706,-5.293081760406494,-0.2505236566066742,0.144561305642128,-0.1579284965991974,0.0027643952053040266,-0.014268061146140099,-0.11592051386833191,0.007597112096846104,-0.13697271049022675,-0.10920821875333786,-0.015971269458532333,-0.09040883928537369,-0.05210820212960243,-0.08586150407791138,-0.017280515283346176,-0.01751544512808323,-0.03318433463573456,-0.08174322545528412,-0.0080660255625844,-0.04583744704723358,-0.006349389906972647,-0.05331733077764511,-0.05194464325904846,0.0018488593632355332,-0.027813853695988655,-0.012130514718592167,-0.04046819731593132,-0.004634471610188484,-0.03345833718776703,-0.004993333015590906,-0.017584554851055145,-0.0143640311434865,0.013996918685734272,-0.006664551328867674,0.012435346841812134,0.005284485407173634,0.0050205690786242485,-0.0009046255145221949,-0.009200381115078926,0.008842487819492817,-0.016570016741752625,0.004067317117005587,2774.4492126510268,2471.2649239576444,5381.204628733407,0.26025822732300885,neutral
-684.447265625,80.7717514038086,8.890061378479004,18.919254302978516,9.601029396057129,-0.3328014016151428,2.3693158626556396,-9.999909400939941,-4.5145111083984375,2.5841352939605713,0.7360924482345581,3.493661880493164,-0.5338904857635498,-0.7673954963684082,1.4508742094039917,3.659749746322632,-3.5449910163879395,1.823747158050537,0.8919378519058228,0.7954414486885071,-4.745146751403809,1.717299222946167,-3.6225905418395996,0.5134493112564087,-2.0351216793060303,0.23813433945178986,-0.26167866587638855,1.1476973295211792,0.019740059971809387,0.7830325961112976,-1.2446519136428833,0.9877905249595642,-1.0570838451385498,0.3211769163608551,-0.6997411251068115,2.210019588470459,-1.1064289808273315,-0.44306090474128723,-3.4245848655700684,-0.5562442541122437,0.11462026834487915,0.07939828932285309,0.04349014535546303,0.029764747247099876,0.036929864436388016,0.040188826620578766,-0.022728560492396355,-0.0477745346724987,0.005224422086030245,-0.006508533842861652,0.007362057454884052,-0.02039303444325924,-0.02214827947318554,0.02080877684056759,0.005968314129859209,-0.009000961668789387,-0.007294508162885904,-0.009564920328557491,0.029825612902641296,0.01550669688731432,-0.007630656473338604,0.010687177069485188,0.011487344279885292,0.0267341248691082,0.008961751125752926,-0.002940427279099822,0.018426096066832542,0.011009451001882553,-0.00043579249177128077,4.7823097702348605e-05,0.007795909885317087,0.022105777636170387,0.009607549756765366,-0.010731583461165428,0.0034668592270463705,0.004973764531314373,0.0023478104267269373,-0.007782510481774807,-0.02509012259542942,-0.008841116912662983,2623.1848489973354,2527.951860536581,5324.995492788462,0.23322941706730768,neutral
-674.4212036132812,95.66606140136719,9.88872241973877,24.050151824951172,4.656147480010986,-0.6525095105171204,-3.760730743408203,-3.1357054710388184,-0.7486280202865601,1.5493909120559692,1.9846830368041992,2.660311698913574,-4.171630382537842,-2.169063091278076,1.467197299003601,0.2675098180770874,-6.691027641296387,2.7715673446655273,-1.6352713108062744,0.5848099589347839,-0.34616050124168396,-1.4601943492889404,-5.170077800750732,-1.185233235359192,-1.643196940422058,1.9470112323760986,-3.268084764480591,2.055537462234497,-2.256863594055176,-0.7014645934104919,-0.8396836519241333,0.3352506458759308,-0.25325244665145874,0.06375644356012344,0.9490490555763245,0.49171188473701477,-2.5806386470794678,-2.593224287033081,-3.25581431388855,0.40787529945373535,-0.07221444696187973,-0.07067248970270157,-0.003692714963108301,0.03276071697473526,0.02534514293074608,0.016020476818084717,0.023119574412703514,0.029213039204478264,0.02246692031621933,0.010538233444094658,-0.011550470255315304,-0.03207191079854965,-0.029215283691883087,-0.012509397231042385,-0.001429378055036068,0.007794284727424383,0.026045124977827072,0.041550084948539734,0.03227050229907036,0.008262553252279758,-0.0003342426789458841,0.01541888527572155,0.023499561473727226,0.008628034964203835,-0.003410064149647951,-0.001147163100540638,0.008998445235192776,0.014749046415090561,0.020837299525737762,0.024500681087374687,0.02288712002336979,0.024960586801171303,0.02376401238143444,0.019439570605754852,0.019893286749720573,0.0272828321903944,0.03474916145205498,0.03143367916345596,0.02015213668346405,0.010620275512337685,2222.394744622055,2299.6701873032134,4305.729604867788,0.16566256009615385,calm
-710.1804809570312,89.06927490234375,15.04794692993164,29.010547637939453,3.4244368076324463,1.1276280879974365,-0.6494925618171692,-3.844862699508667,3.122952938079834,1.2556593418121338,1.2580989599227905,5.098993301391602,-5.385331630706787,-0.21802426874637604,1.323866844177246,2.0916171073913574,-6.310714244842529,3.7495923042297363,-2.524258852005005,2.4058175086975098,-2.9152088165283203,0.59922856092453,-6.920339584350586,0.2720572352409363,-2.1438539028167725,2.682393789291382,-3.9144058227539062,2.4486939907073975,-1.1148675680160522,-1.4526618719100952,-2.6330394744873047,0.1910824477672577,-2.708108901977539,-0.4993118345737457,-0.4739738404750824,1.6085141897201538,-2.9575247764587402,-3.028552770614624,-3.58457350730896,0.960468590259552,0.008269794285297394,0.10696440190076828,0.06569910794496536,-0.0073722656816244125,-0.03206417337059975,-0.029697755351662636,-0.07059886306524277,-0.10331671684980392,-0.04162238538265228,-0.01800272986292839,0.008671283721923828,0.03934059292078018,0.0617968775331974,0.025863947346806526,0.03131614625453949,0.02591058984398842,0.03833067789673805,0.04463532939553261,0.09051430970430374,0.040012311190366745,0.03479135408997536,-0.0194917693734169,-0.045946259051561356,0.021003862842917442,0.013999785296618938,0.0009939781157299876,-0.023050542920827866,-0.0287012979388237,0.02372758835554123,0.0355541966855526,-0.007635835558176041,0.06360019743442535,-0.0024484028108417988,-0.032460521906614304,-0.06516911834478378,-0.022223634645342827,0.03987310081720352,0.04444116726517677,0.02253173664212227,0.01873048208653927,2387.0149918949173,2477.7428276099095,4766.2916917067305,0.194580078125,calm
-680.4365234375,90.96747589111328,13.533753395080566,23.007381439208984,1.0591219663619995,2.8710849285125732,-2.921135425567627,-7.3812479972839355,-3.979816198348999,5.1298112869262695,2.6269240379333496,1.8693444728851318,-3.147629737854004,-1.2033363580703735,-0.21438580751419067,-1.356552004814148,-5.894860744476318,2.4411182403564453,-1.5300885438919067,-0.18139472603797913,-3.172268867492676,-0.28290626406669617,-7.032999515533447,-0.1667138934135437,-3.507040500640869,2.0321388244628906,-3.932537317276001,1.2205986976623535,-1.5889030694961548,-2.4830338954925537,-1.3580334186553955,0.36388537287712097,-2.0439765453338623,1.4986530542373657,-0.8327779173851013,0.6816792488098145,-2.937122106552124,-4.324814796447754,-2.7051312923431396,0.7654978632926941,-0.13226623833179474,-0.045857179909944534,0.007136916276067495,0.03973875939846039,0.04877118393778801,0.03351881355047226,-0.013062139973044395,-0.03191833570599556,0.021460238844156265,0.05273379758000374,0.06954294443130493,0.012702325358986855,0.007780309766530991,0.00851448904722929,-0.015040704049170017,-0.004371547605842352,-0.04346846044063568,-0.04051613807678223,-0.026745213195681572,-0.022288329899311066,0.016442665830254555,0.0026240868028253317,0.015744274482131004,-0.02065027691423893,-0.02526181749999523,0.018264736980199814,0.015606014989316463,-0.012515224516391754,-0.0334838442504406,0.0038953342009335756,0.05742954835295677,-0.019271131604909897,-0.028742002323269844,0.015842899680137634,0.03710102289915085,0.03492194414138794,0.04016391187906265,0.031837381422519684,0.01940183714032173,-0.0306110717356205,2419.267006461281,2316.2305904223117,4488.844651442308,0.1836876502403846,calm
-634.9790649414062,89.43025970458984,15.38265323638916,17.808895111083984,-1.1677863597869873,3.595113515853882,-6.545378684997559,-7.5859198570251465,-4.722134113311768,3.3417537212371826,2.7770166397094727,-0.8920992612838745,-3.978729724884033,-3.5159881114959717,-0.38140416145324707,0.0449838787317276,-6.977163791656494,2.742924690246582,-2.2791850566864014,-1.1007827520370483,-4.145546913146973,0.863064169883728,-7.978023529052734,0.917031466960907,-5.145870208740234,4.0359015464782715,-3.230278968811035,1.4213981628417969,-1.4805134534835815,-0.8208402395248413,-2.361372232437134,0.5677376985549927,-2.410709857940674,-0.22990722954273224,-0.535658061504364,0.7010496854782104,-3.8273441791534424,-4.041374206542969,-4.433073997497559,0.1531754434108734,-0.01214670017361641,0.060901936143636703,0.13885629177093506,0.0749950036406517,-0.006747172214090824,-0.036339759826660156,-0.053344111889600754,-0.048206184059381485,-0.03403746709227562,-0.011038662865757942,0.0017659921431913972,-0.00928600411862135,-0.02304099127650261,-0.024947581812739372,-0.01289978064596653,-0.018757138401269913,-0.03012358583509922,-0.018669942393898964,0.0045928130857646465,-0.00825749896466732,-0.020461494103074074,-0.004013760481029749,-0.015409821644425392,-0.032271161675453186,-0.032608091831207275,-0.029787015169858932,-0.028579771518707275,-0.030103690922260284,-0.019046397879719734,-0.013641162775456905,-0.019899213686585426,-0.02297121286392212,-0.02238312177360058,-0.02657371759414673,-0.01974051259458065,-0.013771465979516506,-0.020129278302192688,-0.019368795678019524,-0.02746492624282837,-0.029963530600070953,2548.2189581024577,2239.5011998615846,4447.931565504808,0.18543795072115385,calm
-648.1268310546875,73.65553283691406,5.658602237701416,29.866893768310547,7.983548641204834,2.8551034927368164,-4.402170658111572,-0.8061829805374146,2.0766756534576416,0.8116627931594849,2.7220640182495117,2.5732369422912598,-5.528694152832031,1.5999729633331299,-1.096325397491455,1.28227961063385,-4.530306339263916,2.722271680831909,-2.2798995971679688,1.1056607961654663,-4.270566463470459,2.5091898441314697,-8.38772201538086,1.2442491054534912,-2.0509254932403564,-1.2447656393051147,-4.035057067871094,4.3631720542907715,-2.742345094680786,-2.6254653930664062,-0.4035215973854065,0.1466170847415924,-0.8773545622825623,0.18156218528747559,0.17705711722373962,0.8470177054405212,-5.029589653015137,-3.5526628494262695,-4.719109535217285,-1.7379646301269531,2.4287493228912354,0.9083783626556396,-0.09571290016174316,0.20944087207317352,-0.015247968956828117,-0.0071978457272052765,-0.016915014013648033,-0.21717937290668488,-0.23202581703662872,-0.08007249236106873,0.010638587176799774,-0.1002296581864357,-0.10897888988256454,-0.11906714737415314,-0.1272958368062973,-0.04126418009400368,-0.06916892528533936,-0.07778501510620117,-0.07645973563194275,-0.04592333361506462,-0.09840935468673706,-0.12943604588508606,-0.055337656289339066,-0.09430257230997086,-0.10685017704963684,-0.06333744525909424,-0.07459933310747147,-0.024927988648414612,0.0016210959292948246,-0.08053208887577057,-0.018005158752202988,-0.006089060101658106,-0.06481735408306122,-0.038052111864089966,-0.044801682233810425,-0.022825149819254875,-0.034664515405893326,-0.07194981724023819,-0.03000897914171219,0.05629412829875946,2611.14012896919,2418.66328631156,4810.517578125,0.19352088341346155,calm
-722.3941040039062,81.48623657226562,17.606735229492188,27.48773765563965,8.215737342834473,3.969562292098999,-3.034346580505371,-4.616061687469482,2.3976542949676514,6.287435531616211,4.834672927856445,2.37334942817688,-3.1851508617401123,1.214646339416504,-0.9982165098190308,-0.4082554280757904,-3.5634069442749023,2.4589033126831055,-1.7831734418869019,-0.419181227684021,-2.6416208744049072,3.0937659740448,-7.523777961730957,-0.0015828058822080493,-1.476904273033142,0.34083011746406555,-3.5971519947052,2.6208341121673584,0.679268479347229,-3.0706710815429688,-1.200911283493042,-0.9929138422012329,-2.0354020595550537,-0.13286569714546204,-0.31326824426651,1.4432352781295776,-2.448676347732544,-4.022699356079102,-4.003796577453613,-0.27964794635772705,0.8730859756469727,0.6863299608230591,0.11064185947179794,-0.12910082936286926,-0.06502965837717056,0.031482622027397156,-0.024011442437767982,-0.002369719324633479,0.028209049254655838,0.05866343155503273,0.08920173346996307,0.0862332284450531,0.058140829205513,-0.06449197977781296,-0.1404147893190384,-0.08525548875331879,-0.05699698254466057,0.011188507080078125,0.058206625282764435,0.025379665195941925,0.030191972851753235,0.05625218525528908,-0.01739099808037281,-0.037817418575286865,-0.029962284490466118,-0.0041745975613594055,0.052521590143442154,0.07493693381547928,0.057435471564531326,0.01743914559483528,0.02022084966301918,0.011276048608124256,-0.029549073427915573,0.0010301269358024001,0.0410870760679245,0.04404668137431145,-0.03434207662940025,-0.021008798852562904,-0.0019265578594058752,0.02464286796748638,2504.8967471098913,2530.9842973814184,4987.752403846154,0.19791541466346155,calm
-663.5865478515625,81.21821594238281,21.41061782836914,34.026458740234375,4.073997974395752,0.4237068295478821,-0.7098332047462463,-5.611638069152832,-1.1295369863510132,6.856659889221191,-1.3613555431365967,2.8269765377044678,-7.2532854080200195,-5.455743789672852,4.396251678466797,-1.7597719430923462,-7.495928764343262,5.716085910797119,-5.881717205047607,-1.1401599645614624,-2.7350049018859863,-2.15293025970459,-6.446691989898682,0.8270480036735535,-6.4133148193359375,1.5437639951705933,-5.233489990234375,3.215242862701416,-3.016720771789551,-3.013374090194702,-4.3335394859313965,0.9660565257072449,-4.65634298324585,1.5083059072494507,-1.065740704536438,-0.13321350514888763,-4.524312973022461,-2.3566133975982666,-5.472372531890869,-0.5356927514076233,0.9529174566268921,0.7373084425926208,0.2523946762084961,0.14763107895851135,-0.16224358975887299,-0.3891105651855469,-0.08791499584913254,0.0451262928545475,-0.02635100483894348,0.04123513400554657,0.048977117985486984,-0.09212624281644821,-0.11925418674945831,-0.021653659641742706,-0.0695340633392334,-0.1124648004770279,0.0320773720741272,-0.07003988325595856,-0.13035671412944794,-0.10544984042644501,-0.02297191694378853,-0.08562059700489044,0.0023572260979562998,-0.014354526065289974,-0.017691312357783318,-0.0034324796870350838,-0.023072922602295876,0.01760401763021946,-0.02980043739080429,-0.0223445575684309,-0.024384407326579094,0.03634689748287201,-0.037281204015016556,-0.06254574656486511,-0.006746761500835419,0.013433483429253101,-0.08477133512496948,-0.0035359675530344248,0.0017706137150526047,-0.052467186003923416,2478.7105410660956,2410.5490444231177,4784.677734375,0.17449669471153847,calm
